Date,Aceh,Bali,Banten,Babel,Bengkulu,DIY,Jakarta,Jambi,Jabar,Jateng,Jatim,Kalbar,Kaltim,Kalteng,Kalsel,Kaltara,Kep Riau,NTB,Sumsel,Sumbar,Sulut,Sumut,Sultra,Sulsel,Sulteng,Lampung,Riau,Malut,Maluku,Papbar,Papua,Sulbar,NTT,Gorontalo
2020-09-15,140,68,62,1,9,26,1076,10,347,198,378,4,51,57,77,5,8,20,40,128,6,249,58,107,1,29,145,16,16,51,65,4,39,16
2020-09-16,95,49,138,11,4,48,1294,14,293,340,372,19,217,64,11,2,22,9,57,116,11,126,60,164,4,22,183,10,19,42,126,2,13,6
2020-09-17,109,63,121,10,30,41,1113,6,353,293,327,22,169,0,36,2,34,19,58,119,30,117,35,120,2,21,225,6,3,55,73,5,13,5
2020-09-18,116,51,141,1,13,53,1258,7,341,198,485,15,119,55,25,2,88,20,60,134,20,125,17,159,11,7,225,1,7,54,58,2,11,12
2020-09-19,175,85,128,4,7,74,988,14,470,271,379,21,111,50,78,3,45,53,38,159,22,97,59,167,8,21,303,19,41,48,205,1,2,22
2020-09-20,68,121,179,1,6,70,1138,14,427,303,336,6,60,44,85,1,12,19,71,106,41,95,68,174,23,13,298,0,15,60,50,19,6,60
2020-09-21,99,139,121,1,0,64,1352,0,680,238,368,1,178,28,82,3,85,25,47,181,22,100,36,36,1,10,160,19,49,21,27,1,0,2
2020-09-22,91,108,129,8,5,67,1236,0,575,228,341,11,114,0,85,11,23,11,48,201,12,98,38,121,9,24,253,3,37,71,73,25,11,4
2020-09-23,50,130,216,14,31,63,1133,9,516,257,338,6,196,92,82,29,117,24,110,204,6,87,90,124,14,16,188,21,2,87,138,10,17,48
2020-09-24,56,119,130,1,7,22,1044,4,804,434,343,16,195,39,63,18,11,39,83,302,22,96,71,165,4,21,231,4,0,0,266,6,18,0
2020-09-25,91,144,111,1,11,61,1171,10,734,331,293,34,392,43,33,6,147,18,44,208,33,94,79,169,6,15,195,6,0,146,110,21,21,45
2020-09-26,191,63,135,1,10,41,1322,16,386,364,279,11,219,0,40,7,93,28,60,141,22,98,180,193,21,12,262,3,73,131,77,4,6,5
